timestamp,latitude,longitude,speed,heading,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,roll,pitch,yaw
13155,12.893099227909541,77.63128887606739,5.0,90.02555595183664,0.02,0.01,9.8,0.001,0.001,0.002,-1.4260215218074779,-0.5370936191976337,90.02555595183664
13156,12.893099223673648,77.6312988760665,5.0,90.02426988550106,0.02,0.01,9.8,0.001,0.001,0.002,-1.397692073136283,-0.5249889011003142,90.02426988550106
13157,12.893099219656444,77.63130887606569,5.0,90.02301688277194,0.02,0.01,9.8,0.001,0.001,0.002,-1.3688035662714804,-0.512777044233064,90.02301688277194
13158,12.893099215852157,77.63131887606497,5.0,90.02179695757152,0.02,0.01,9.8,0.001,0.001,0.002,-1.3393675562305567,-0.5004605407691621,90.02179695757152
13159,12.893099212255011,77.63132887606432,5.0,90.02061012345452,0.02,0.01,9.8,0.001,0.001,0.002,-1.3093958170252207,-0.4880419042379715,90.02061012345452
13160,12.89309920885923,77.63133887606374,5.0,90.01945639360795,0.02,0.01,9.8,0.001,0.001,0.002,-1.2789003369514533,-0.47552366901205834,90.01945639360795
13161,12.893099205659032,77.63134887606323,5.0,90.01833578085105,0.02,0.01,9.8,0.001,0.001,0.002,-1.247893313794595,-0.46290838978983306,90.01833578085105
13162,12.893099202648637,77.63135887606278,5.0,90.01724829763504,0.02,0.01,9.8,0.001,0.001,0.002,-1.2163871499506627,-0.4501986410742658,90.01724829763504
13163,12.893099199822258,77.63136887606238,5.0,90.01619395604305,0.02,0.01,9.8,0.001,0.001,0.002,-1.1843944474650299,-0.4373970166475633,90.01619395604305
13164,12.89309919717411,77.63137887606203,5.0,90.01517276779,0.02,0.01,9.8,0.001,0.001,0.002,-1.1519280029921275,-0.42450612904168267,90.01517276779
13165,12.893099194698404,77.63138887606172,5.0,90.0141847442224,0.02,0.01,9.8,0.001,0.001,0.002,-1.1190008026767702,-0.4115286090052459,90.0141847442224
13166,12.893099192389352,77.63139887606145,5.0,90.01322989631828,0.02,0.01,9.8,0.001,0.001,0.002,-1.0856260169602476,-0.3984671049667396,90.01322989631828
13167,12.89309919024116,77.63140887606123,5.0,90.01230823468705,0.02,0.01,9.8,0.001,0.001,0.002,-1.0518169953117622,-0.38532428249387396,90.01230823468705
13168,12.893099188248033,77.63141887606103,5.0,90.0114197695694,0.02,0.01,9.8,0.001,0.001,0.002,-1.0175872608890948,-0.37210282374967507,90.0114197695694
13169,12.893099186404179,77.63142887606087,5.0,90.01056451083714,0.02,0.01,9.8,0.001,0.001,0.002,-0.9829505051298182,-0.3588054269451936,90.01056451083714
13170,12.893099184703797,77.63143887606073,5.0,90.00974246799314,0.02,0.01,9.8,0.001,0.001,0.002,-0.9479205822743225,-0.3454348057887012,90.00974246799314
13171,12.89309918314109,77.6314488760606,5.0,90.0089536501712,0.02,0.01,9.8,0.001,0.001,0.002,-0.9125115038245892,-0.33199368893198716,90.0089536501712
13172,12.893099181710257,77.6314588760605,5.0,90.00819806613595,0.02,0.01,9.8,0.001,0.001,0.002,-0.8767374329400847,-0.3184848194134464,90.00819806613595
13173,12.893099180405496,77.63146887606042,5.0,90.00747572428277,0.02,0.01,9.8,0.001,0.001,0.002,-0.8406126787720813,-0.30491095409839336,90.00747572428277
13174,12.893099179221005,77.63147887606036,5.0,90.00678663263767,0.02,0.01,9.8,0.001,0.001,0.002,-0.8041516907404852,-0.29127486311628464,90.00678663263767
13175,12.89309917815098,77.6314888760603,5.0,90.00613079885721,0.02,0.01,9.8,0.001,0.001,0.002,-0.7673690527545762,-0.2775793292954761,90.00613079885721
13176,12.893099177189612,77.63149887606026,5.0,90.00550823022843,0.02,0.01,9.8,0.001,0.001,0.002,-0.730279477379017,-0.26382714759539055,90.00550823022843
13177,12.893099176331097,77.63150887606022,5.0,90.00491893366875,0.02,0.01,9.8,0.001,0.001,0.002,-0.6928977999493299,-0.25002112453596437,90.00491893366875
13178,12.893099175569624,77.6315188760602,5.0,90.0043629157259,0.02,0.01,9.8,0.001,0.001,0.002,-0.6552389726382835,-0.23616407762497896,90.0043629157259
13179,12.893099174899385,77.63152887606017,5.0,90.00384018257787,0.02,0.01,9.8,0.001,0.001,0.002,-0.6173180584745854,-0.2222588347831525,90.00384018257787
13180,12.893099174314571,77.63153887606016,5.0,90.0033507400328,0.02,0.01,9.8,0.001,0.001,0.002,-0.5791502253181869,-0.20830823376685736,90.0033507400328
13181,12.89309917380937,77.63154887606015,5.0,90.00289459352892,0.02,0.01,9.8,0.001,0.001,0.002,-0.5407507397936697,-0.19431512158907852,90.00289459352892
13182,12.89309917337797,77.63155887606014,5.0,90.00247174813452,0.02,0.01,9.8,0.001,0.001,0.002,-0.5021349611831492,-0.18028235393848413,90.00247174813452
13183,12.893099173014555,77.63156887606013,5.0,90.00208220854789,0.02,0.01,9.8,0.001,0.001,0.002,-0.46331833528308863,-0.1662127945964749,90.00208220854789
13184,12.893099172713315,77.63157887606012,5.0,90.00172597909723,0.02,0.01,9.8,0.001,0.001,0.002,-0.4243163882265207,-0.152109314852832,90.00172597909723
13185,12.893099172468434,77.63158887606012,5.0,90.00140306374064,0.02,0.01,9.8,0.001,0.001,0.002,-0.3851447202721389,-0.13797479291983406,90.00140306374064
13186,12.893099172274097,77.63159887606012,5.0,90.00111346606607,0.02,0.01,9.8,0.001,0.001,0.002,-0.345818999564731,-0.12381211334470844,90.00111346606607
13187,12.893099172124488,77.63160887606013,5.0,90.00085718929128,0.02,0.01,9.8,0.001,0.001,0.002,-0.30635495586846756,-0.10962416642107044,90.00085718929128
13188,12.893099172013793,77.63161887606013,5.0,90.00063423626378,0.02,0.01,9.8,0.001,0.001,0.002,-0.2667683742745352,-0.09541384759902108,90.00063423626378
13189,12.893099171936194,77.63162887606013,5.0,90.00044460946081,0.02,0.01,9.8,0.001,0.001,0.002,-0.2270750888877575,-0.08118405689436212,90.00044460946081
13190,12.893099171885874,77.63163887606014,5.0,90.00028831098936,0.02,0.01,9.8,0.001,0.001,0.002,-0.1872909764929391,-0.06693769829659654,90.00028831098936
13191,12.893099171857017,77.63164887606014,5.0,90.00016534258606,0.02,0.01,9.8,0.001,0.001,0.002,-0.14743195020481636,-0.05267767917637238,90.00016534258606
13192,12.893099171843804,77.63165887606014,5.0,90.00007570561722,0.02,0.01,9.8,0.001,0.001,0.002,-0.10751395310234495,-0.03840690969223708,90.00007570561722
13193,12.893099171840419,77.63166887606015,5.0,90.00001940107882,0.02,0.01,9.8,0.001,0.001,0.002,-0.0675529518520193,-0.024128302196567517,90.00001940107882
13194,12.893099171841042,77.63167887606015,5.0,89.99999642959645,0.02,0.01,9.8,0.001,0.001,0.002,-0.02756493032176043,-0.009844770641307482,89.99999642959645
13195,12.893099171839857,77.63168887606015,5.0,90.00000679142536,0.02,0.01,9.8,0.001,0.001,0.002,0.012434116813099621,0.0044407700166209495,90.00000679142536
13196,12.893099171831047,77.63169887606016,5.0,90.00005048645042,0.02,0.01,9.8,0.001,0.001,0.002,0.0524281904671341,0.018725404410366967,90.00005048645042
13197,12.89309917180879,77.63170887606016,5.0,90.00012751418612,0.02,0.01,9.8,0.001,0.001,0.002,0.0924012935439013,0.03300621735802848,90.00012751418612
13198,12.893099171767274,77.63171887606016,5.0,90.0002378737766,0.02,0.01,9.8,0.001,0.001,0.002,0.13233743733525183,0.04728029445749187,90.0002378737766
13199,12.893099171700678,77.63172887606017,5.0,90.00038156399565,0.02,0.01,9.8,0.001,0.001,0.002,0.17222064791625724,0.061544722681368264,90.00038156399565
13200,12.893099171603186,77.63173887606017,5.0,90.0005585832467,0.02,0.01,9.8,0.001,0.001,0.002,0.21203497253422754,0.07579659097139352,90.0005585832467
13201,12.893099171468982,77.63174887606017,5.0,90.00076892956288,0.02,0.01,9.8,0.001,0.001,0.002,0.25176448599027956,0.09003299083242665,90.00076892956288
13202,12.893099171292251,77.63175887606018,5.0,90.00101260060701,0.02,0.01,9.8,0.001,0.001,0.002,0.29139329700886324,0.10425101692618031,90.00101260060701
13203,12.893099171067174,77.63176887606018,5.0,90.00128959367164,0.02,0.01,9.8,0.001,0.001,0.002,0.3309055545937229,0.11844776766405166,90.00128959367164
13204,12.893099170787938,77.63177887606018,5.0,90.00159990567907,0.02,0.01,9.8,0.001,0.001,0.002,0.37028545436876054,0.13262034579918866,90.00159990567907
13205,12.893099170448727,77.63178887606017,5.0,90.00194353318139,0.02,0.01,9.8,0.001,0.001,0.002,0.4095172448992358,0.14676585901792435,90.00194353318139
13206,12.893099170043728,77.63179887606016,5.0,90.00232047236052,0.02,0.01,9.8,0.001,0.001,0.002,0.4485852339917971,0.16088142052992196,90.00232047236052
13207,12.893099169567128,77.63180887606015,5.0,90.00273071902826,0.02,0.01,9.8,0.001,0.001,0.002,0.4874737949718187,0.1749641496573619,90.00273071902826
13208,12.893099169013114,77.63181887606014,5.0,90.00317426862631,0.02,0.01,9.8,0.001,0.001,0.002,0.5261673729335256,0.18901117242271323,90.00317426862631
13209,12.893099168375874,77.63182887606011,5.0,90.00365111622635,0.02,0.01,9.8,0.001,0.001,0.002,0.5646504909614205,0.2030196221354179,90.00365111622635
13210,12.893099167649599,77.63183887606009,5.0,90.00416125653007,0.02,0.01,9.8,0.001,0.001,0.002,0.6029077563215042,0.21698663997683526,90.00416125653007
13211,12.893099166828476,77.63184887606005,5.0,90.00470468386925,0.02,0.01,9.8,0.001,0.001,0.002,0.6409238666178303,0.23090937558358135,90.00470468386925
13212,12.8930991659067,77.63185887606001,5.0,90.00528139220582,0.02,0.01,9.8,0.001,0.001,0.002,0.6786836159129389,0.24478498762939277,90.00528139220582
13213,12.89309916487846,77.63186887605995,5.0,90.00589137513191,0.02,0.01,9.8,0.001,0.001,0.002,0.716171900810677,0.25861064440489545,90.00589137513191
13214,12.893099163737952,77.63187887605989,5.0,90.00653462586995,0.02,0.01,9.8,0.001,0.001,0.002,0.7533737264969229,0.2723835243954126,90.00653462586995
13215,12.893099162479372,77.6318888760598,5.0,90.0072111372727,0.02,0.01,9.8,0.001,0.001,0.002,0.790274212737524,0.2861008168569391,90.0072111372727
13216,12.893099161096913,77.63189887605971,5.0,90.0079209018234,0.02,0.01,9.8,0.001,0.001,0.002,0.8268585998297743,0.29975972238967047,90.0079209018234
13217,12.893099159584775,77.6319088760596,5.0,90.00866391163575,0.02,0.01,9.8,0.001,0.001,0.002,0.8631122545067277,0.3133574535092175,90.00866391163575
13218,12.893099157937156,77.63191887605946,5.0,90.00944015845411,0.02,0.01,9.8,0.001,0.001,0.002,0.8990206757899906,0.3268912352156346,90.00944015845411
13219,12.893099156148258,77.6319288760593,5.0,90.01024963365353,0.02,0.01,9.8,0.001,0.001,0.002,0.934569500789618,0.3403583055596543,90.01024963365353
13220,12.893099154212281,77.63193887605912,5.0,90.01109232823984,0.02,0.01,9.8,0.001,0.001,0.002,0.9697445104496908,0.353755916206261,90.01109232823984
13221,12.893099152123431,77.6319488760589,5.0,90.01196823284978,0.02,0.01,9.8,0.001,0.001,0.002,1.0045316352354372,0.36708133299572693,90.01196823284978
13222,12.893099149875912,77.63195887605865,5.0,90.01287733775108,0.02,0.01,9.8,0.001,0.001,0.002,1.0389169607605673,0.38033183650148716,90.01287733775108
13223,12.89309914746393,77.63196887605835,5.0,90.01381963284258,0.02,0.01,9.8,0.001,0.001,0.002,1.072886733353435,0.39350472258516817,90.01381963284258
13224,12.893099144881697,77.63197887605801,5.0,90.01479510765436,0.02,0.01,9.8,0.001,0.001,0.002,1.106427365558023,0.40659730294833857,90.01479510765436
13225,12.893099142123422,77.63198887605763,5.0,90.01580375134782,0.02,0.01,9.8,0.001,0.001,0.002,1.1395254415684608,0.4196069056812896,90.01580375134782
13226,12.893099139183319,77.6319988760572,5.0,90.0168455527158,0.02,0.01,9.8,0.001,0.001,0.002,1.1721677225957419,0.4325308758082342,90.0168455527158
13227,12.893099136055602,77.6320088760567,5.0,90.01792050018274,0.02,0.01,9.8,0.001,0.001,0.002,1.2043411521627707,0.4453665758290528,90.01792050018274
13228,12.893099132734488,77.63201887605615,5.0,90.0190285818048,0.02,0.01,9.8,0.001,0.001,0.002,1.2360328613265112,0.4581113862577044,90.0190285818048
13229,12.893099129214196,77.63202887605553,5.0,90.02016978526999,0.02,0.01,9.8,0.001,0.001,0.002,1.2672301738259406,0.47076270615672805,90.02016978526999
13230,12.893099125488948,77.63203887605484,5.0,90.02134409789825,0.02,0.01,9.8,0.001,0.001,0.002,1.297920611152104,0.48331795366796265,90.02134409789825
13231,12.893099121552968,77.63204887605406,5.0,90.0225515066417,0.02,0.01,9.8,0.001,0.001,0.002,1.328091897539097,0.4957745665395993,90.0225515066417
13232,12.893099117400482,77.6320588760532,5.0,90.0237919980847,0.02,0.01,9.8,0.001,0.001,0.002,1.357731964874731,0.5081300026490041,90.0237919980847
13233,12.893099113025716,77.63206887605223,5.0,90.02506555844401,0.02,0.01,9.8,0.001,0.001,0.002,1.3868289575273496,0.5203817405214372,90.02506555844401
13234,12.893099108422904,77.63207887605117,5.0,90.02637217356897,0.02,0.01,9.8,0.001,0.001,0.002,1.415371237087681,0.5325272798447781,90.02637217356897
13235,12.893099103586277,77.63208887604999,5.0,90.02771182894166,0.02,0.01,9.8,0.001,0.001,0.002,1.4433473870245432,0.5445641419797103,90.02771182894166
13236,12.893099098510072,77.6320988760487,5.0,90.02908450967703,0.02,0.01,9.8,0.001,0.001,0.002,1.470746217251049,0.5564898704654865,90.02908450967703
13237,12.893099093188528,77.63210887604728,5.0,90.03049020052309,0.02,0.01,9.8,0.001,0.001,0.002,1.4975567686002649,0.5683020315213818,90.03049020052309
13238,12.893099087615887,77.63211887604574,5.0,90.03192888586106,0.02,0.01,9.8,0.001,0.001,0.002,1.523768317209199,0.5799982145433032,90.03192888586106
13239,12.893099081786392,77.63212887604404,5.0,90.03340054970556,0.02,0.01,9.8,0.001,0.001,0.002,1.5493703788078905,0.5915760325956718,90.03340054970556
13240,12.89309907569429,77.63213887604218,5.0,90.0349051757048,0.02,0.01,9.8,0.001,0.001,0.002,1.5743527129131265,0.6030331228986839,90.0349051757048
13241,12.89309906933383,77.63214887604015,5.0,90.03644274714071,0.02,0.01,9.8,0.001,0.001,0.002,1.5987053269242162,0.6143671473104099,90.03644274714071
13242,12.893099062699267,77.63215887603795,5.0,90.0380132469292,0.02,0.01,9.8,0.001,0.001,0.002,1.6224184801203239,0.6255757928040029,90.0380132469292
13243,12.893099055784857,77.63216887603556,5.0,90.03961665762026,0.02,0.01,9.8,0.001,0.001,0.002,1.6454826875564075,0.6366567719396486,90.03961665762026
13244,12.893099048584858,77.63217887603297,5.0,90.04125296139826,0.02,0.01,9.8,0.001,0.001,0.002,1.6678887238568798,0.6476078233315157,90.04125296139826
13245,12.893099041093532,77.63218887603016,5.0,90.04292214008204,0.02,0.01,9.8,0.001,0.001,0.002,1.6896276269060302,0.6584267121091861,90.04292214008204
13246,12.893099033305145,77.63219887602712,5.0,90.04462417512521,0.02,0.01,9.8,0.001,0.001,0.002,1.7106907014325465,0.6691112303736817,90.04462417512521
13247,12.893099025213965,77.63220887602384,5.0,90.04635904761626,0.02,0.01,9.8,0.001,0.001,0.002,1.7310695224873354,0.6796591976481757,90.04635904761626
13248,12.893099016814267,77.63221887602032,5.0,90.04812673827888,0.02,0.01,9.8,0.001,0.001,0.002,1.75075593881375,0.6900684613229157,90.04812673827888
13249,12.893099008100323,77.63222887601653,5.0,90.04992722747205,0.02,0.01,9.8,0.001,0.001,0.002,1.7697420761077944,0.7003368970944626,90.04992722747205
13250,12.893098999066414,77.63223887601245,5.0,90.05176049519038,0.02,0.01,9.8,0.001,0.001,0.002,1.7880203401675885,0.7104624093993394,90.05176049519038
13251,12.893098989706822,77.63224887600808,5.0,90.05362652106423,0.02,0.01,9.8,0.001,0.001,0.002,1.8055834199312701,0.7204429318416263,90.05362652106423
13252,12.893098980015832,77.63225887600338,5.0,90.05552528436,0.02,0.01,9.8,0.001,0.001,0.002,1.8224242904011518,0.7302764276146091,90.05552528436
13253,12.893098969987737,77.63226887599835,5.0,90.05745676398034,0.02,0.01,9.8,0.001,0.001,0.002,1.8385362154534923,0.7399608899165651,90.05745676398034
13254,12.893098959616829,77.63227887599297,5.0,90.05942093846438,0.02,0.01,9.8,0.001,0.001,0.002,1.853912750533142,0.7494943423602474,90.05942093846438
13255,12.893098948897405,77.63228887598721,5.0,90.061417785988,0.02,0.01,9.8,0.001,0.001,0.002,1.8685477452311274,0.7588748393761672,90.061417785988
13256,12.893098937823767,77.63229887598108,5.0,90.063447284364,0.02,0.01,9.8,0.001,0.001,0.002,1.882435345744617,0.7681004666097545,90.063447284364
13257,12.89309892639022,77.63230887597454,5.0,90.06550941104244,0.02,0.01,9.8,0.001,0.001,0.002,1.8955699972186133,0.7771693413119615,90.06550941104244
13258,12.893098914591073,77.63231887596758,5.0,90.06760414311081,0.02,0.01,9.8,0.001,0.001,0.002,1.9079464459676871,0.7860796127235257,90.06760414311081
13259,12.893098902420641,77.63232887596018,5.0,90.06973145729434,0.02,0.01,9.8,0.001,0.001,0.002,1.919559741577286,0.7948294624526,90.06973145729434
13260,12.89309888987324,77.63233887595231,5.0,90.07189132995622,0.02,0.01,9.8,0.001,0.001,0.002,1.9304052388840438,0.8034171048459529,90.07189132995622
13261,12.893098876943192,77.63234887594396,5.0,90.0740837370979,0.02,0.01,9.8,0.001,0.001,0.002,1.9404785998336702,0.811840787353326,90.0740837370979
13262,12.893098863624823,77.6323588759351,5.0,90.0763086543593,0.02,0.01,9.8,0.001,0.001,0.002,1.9497757952160382,0.8200987908850433,90.0763086543593
13263,12.893098849912464,77.63236887592569,5.0,90.07856605701915,0.02,0.01,9.8,0.001,0.001,0.002,1.9582931062769848,0.8281894301629402,90.07856605701915
13264,12.89309883580045,77.63237887591573,5.0,90.08085591999523,0.02,0.01,9.8,0.001,0.001,0.002,1.9660271262056488,0.8361110540642397,90.08085591999523
13265,12.893098821283116,77.63238887590519,5.0,90.08317821784463,0.02,0.01,9.8,0.001,0.001,0.002,1.9729747614971962,0.8438620459584654,90.08317821784463
13266,12.89309880635481,77.63239887589405,5.0,90.08553292476408,0.02,0.01,9.8,0.001,0.001,0.002,1.9791332331901044,0.8514408240374542,90.08553292476408
13267,12.89309879100988,77.63240887588228,5.0,90.08792001459018,0.02,0.01,9.8,0.001,0.001,0.002,1.9845000779778295,0.8588458416381213,90.08792001459018
13268,12.893098775242676,77.63241887586985,5.0,90.09033946079974,0.02,0.01,9.8,0.001,0.001,0.002,1.989073149194025,0.866075587558056,90.09033946079974
13269,12.893098759047557,77.63242887585673,5.0,90.09279123651005,0.02,0.01,9.8,0.001,0.001,0.002,1.9928506176711518,0.8731285863640152,90.09279123651005
13270,12.893098742418886,77.63243887584291,5.0,90.09527531447918,0.02,0.01,9.8,0.001,0.001,0.002,1.995830972472199,0.8800033986929802,90.09527531447918
13271,12.893098725351027,77.63244887582835,5.0,90.09779166710629,0.02,0.01,9.8,0.001,0.001,0.002,1.9980130214949887,0.8866986215458599,90.09779166710629
13272,12.893098707838357,77.63245887581301,5.0,90.10034026643193,0.02,0.01,9.8,0.001,0.001,0.002,1.999395891948993,0.8932128885738949,90.10034026643193
13273,12.893098689875249,77.63246887579687,5.0,90.10292108413836,0.02,0.01,9.8,0.001,0.001,0.002,1.9999790307044754,0.8995448703574566,90.10292108413836
13274,12.893098671456086,77.63247887577991,5.0,90.10553409154986,0.02,0.01,9.8,0.001,0.001,0.002,1.9997622045137071,0.905693274677316,90.10553409154986
13275,12.893098652575254,77.63248887576209,5.0,90.10817925963302,0.02,0.01,9.8,0.001,0.001,0.002,1.998745500104275,0.9116568467784336,90.10817925963302
13276,12.893098633227147,77.63249887574338,5.0,90.11085655899713,0.02,0.01,9.8,0.001,0.001,0.002,1.9969293241443875,0.9174343696259769,90.11085655899713
13277,12.893098613406162,77.63250887572373,5.0,90.11356595989443,0.02,0.01,9.8,0.001,0.001,0.002,1.9943144030802042,0.9230246641537138,90.11356595989443
13278,12.8930985931067,77.63251887570313,5.0,90.11630743222051,0.02,0.01,9.8,0.001,0.001,0.002,1.9909017828453008,0.92842658950459,90.11630743222051
13279,12.893098572323169,77.63252887568153,5.0,90.1190809455146,0.02,0.01,9.8,0.001,0.001,0.002,1.986692828442264,0.9336390432636208,90.1190809455146
13280,12.893098551049983,77.63253887565891,5.0,90.12188646895989,0.02,0.01,9.8,0.001,0.001,0.002,1.9816892233967207,0.9386609616828337,90.12188646895989
13281,12.893098529281561,77.63254887563522,5.0,90.12472397138394,0.02,0.01,9.8,0.001,0.001,0.002,1.9758929690840041,0.9434913198983287,90.12472397138394
13282,12.893098507012326,77.63255887561043,5.0,90.12759342125898,0.02,0.01,9.8,0.001,0.001,0.002,1.9693063839285436,0.9481291321394898,90.12759342125898
13283,12.893098484236708,77.6325688755845,5.0,90.13049478670226,0.02,0.01,9.8,0.001,0.001,0.002,1.9619321024765595,0.9525734519301283,90.13049478670226
13284,12.893098460949144,77.63257887555739,5.0,90.13342803547641,0.02,0.01,9.8,0.001,0.001,0.002,1.9537730743423518,0.9568233722816128,90.13342803547641
13285,12.893098437144074,77.63258887552905,5.0,90.13639313498982,0.02,0.01,9.8,0.001,0.001,0.002,1.944832563028369,0.960878025878019,90.13639313498982
13286,12.893098412815945,77.63259887549945,5.0,90.13939005229695,0.02,0.01,9.8,0.001,0.001,0.002,1.9351141446199025,0.9647365852531008,90.13939005229695
13287,12.89309838795921,77.63260887546856,5.0,90.14241875409876,0.02,0.01,9.8,0.001,0.001,0.002,1.924621706354794,0.9683982629591383,90.14241875409876
13288,12.893098362568326,77.63261887543632,5.0,90.14547920674303,0.02,0.01,9.8,0.001,0.001,0.002,1.9133594450684255,0.9718623117276837,90.14547920674303
13289,12.893098336637758,77.6326288754027,5.0,90.14857137622478,0.02,0.01,9.8,0.001,0.001,0.002,1.9013318655151503,0.9751280246220377,90.14857137622478
13290,12.893098310161976,77.63263887536765,5.0,90.1516952281866,0.02,0.01,9.8,0.001,0.001,0.002,1.8885437785663863,0.9781947351815027,90.1516952281866
13291,12.893098283135458,77.63264887533113,5.0,90.15485072791904,0.02,0.01,9.8,0.001,0.001,0.002,1.8750002992864805,0.9810618175574313,90.15485072791904
13292,12.893098255552687,77.63265887529309,5.0,90.15803784036105,0.02,0.01,9.8,0.001,0.001,0.002,1.8607068448865323,0.9837286866409221,90.15803784036105
13293,12.89309822740815,77.63266887525349,5.0,90.16125653010027,0.02,0.01,9.8,0.001,0.001,0.002,1.8456691325576806,0.9861947981822392,90.16125653010027
13294,12.893098198696343,77.63267887521226,5.0,90.16450676137354,0.02,0.01,9.8,0.001,0.001,0.002,1.8298931771844424,0.9884596489018624,90.16450676137354
13295,12.893098169411768,77.63268887516938,5.0,90.16778849806721,0.02,0.01,9.8,0.001,0.001,0.002,1.8133852889385824,0.9905227765932253,90.16778849806721
13296,12.893098139548933,77.63269887512479,5.0,90.17110170371755,0.02,0.01,9.8,0.001,0.001,0.002,1.7961520707552463,0.992383760217024,90.17110170371755
13297,12.893098109102349,77.63270887507844,5.0,90.17444634151123,0.02,0.01,9.8,0.001,0.001,0.002,1.7782004156920326,0.9940422199871339,90.17444634151123
13298,12.89309807806654,77.63271887503028,5.0,90.17782237428561,0.02,0.01,9.8,0.001,0.001,0.002,1.7595375041715657,0.9954978174481376,90.17782237428561
13299,12.893098046436032,77.63272887498026,5.0,90.18122976452928,0.02,0.01,9.8,0.001,0.001,0.002,1.740170801109563,0.9967502555443828,90.18122976452928
13300,12.893098014205359,77.63273887492832,5.0,90.18466847438236,0.02,0.01,9.8,0.001,0.001,0.002,1.7201080529291395,0.9977992786806003,90.18466847438236
13301,12.893097981369062,77.63274887487441,5.0,90.18813846563701,0.02,0.01,9.8,0.001,0.001,0.002,1.699357284462014,0.998644672774079,90.18813846563701
13302,12.893097947921687,77.63275887481848,5.0,90.1916396997378,0.02,0.01,9.8,0.001,0.001,0.002,1.6779267957388382,0.9992862652983475,90.1916396997378
13303,12.893097913857789,77.63276887476046,5.0,90.19517213778218,0.02,0.01,9.8,0.001,0.001,0.002,1.6558251586694868,0.9997239253183802,90.19517213778218
13304,12.893097879171927,77.6327788747003,5.0,90.19873574052086,0.02,0.01,9.8,0.001,0.001,0.002,1.6330612136140432,0.9999575635173261,90.19873574052086
13305,12.893097843858673,77.63278887463795,5.0,90.2023304683583,0.02,0.01,9.8,0.001,0.001,0.002,1.609644065846947,0.9999871322147309,90.2023304683583
13306,12.893097807912598,77.63279887457335,5.0,90.2059562813531,0.02,0.01,9.8,0.001,0.001,0.002,1.5855830819152137,0.999812625376269,90.2059562813531
13307,12.893097771328286,77.63280887450644,5.0,90.20961313921849,0.02,0.01,9.8,0.001,0.001,0.002,1.5608878858915411,0.9994340786149757,90.20961313921849
13308,12.893097734100325,77.63281887443713,5.0,90.21330100132278,0.02,0.01,9.8,0.001,0.001,0.002,1.5355683555250013,0.9988515691839766,90.21330100132278
13309,12.89309769622331,77.6328288743654,5.0,90.21701982668974,0.02,0.01,9.8,0.001,0.001,0.002,1.5096346182902953,0.9980652159607281,90.21701982668974
13310,12.893097657691845,77.63283887429117,5.0,90.22076957399912,0.02,0.01,9.8,0.001,0.001,0.002,1.4830970473364677,0.9970751794227497,90.22076957399912
13311,12.893097618500542,77.63284887421437,5.0,90.22455020158712,0.02,0.01,9.8,0.001,0.001,0.002,1.4559662573379921,0.9958816616148782,90.22455020158712
13312,12.893097578644019,77.63285887413495,5.0,90.22836166744679,0.02,0.01,9.8,0.001,0.001,0.002,1.4282531002492833,0.9944849061080311,90.22836166744679
13313,12.8930975381169,77.63286887405283,5.0,90.23220392922856,0.02,0.01,9.8,0.001,0.001,0.002,1.3999686609635966,0.9928851979495105,90.23220392922856
13314,12.893097496913816,77.63287887396795,5.0,90.23607694424066,0.02,0.01,9.8,0.001,0.001,0.002,1.3711242528795256,0.9910828636048141,90.23607694424066
13315,12.89309745502941,77.63288887388023,5.0,90.23998066944964,0.02,0.01,9.8,0.001,0.001,0.002,1.3417314133756322,0.9890782708910183,90.23998066944964
13316,12.89309741245833,77.63289887378961,5.0,90.2439150614808,0.02,0.01,9.8,0.001,0.001,0.002,1.3118018991959859,0.9868718289017272,90.2439150614808
13317,12.89309736919523,77.63290887369602,5.0,90.24788007661874,0.02,0.01,9.8,0.001,0.001,0.002,1.281347681747121,0.9844639879235625,90.24788007661874
13318,12.893097325234773,77.6329188735994,5.0,90.25187567080775,0.02,0.01,9.8,0.001,0.001,0.002,1.2503809423098775,0.98185523934428,90.25187567080775
13319,12.893097280571633,77.63292887349965,5.0,90.25590179965239,0.02,0.01,9.8,0.001,0.001,0.002,1.2189140671673218,0.9790461155525049,90.25590179965239
13320,12.893097235200486,77.63293887339672,5.0,90.25995841841795,0.02,0.01,9.8,0.001,0.001,0.002,1.186959642649871,0.9760371898290521,90.25995841841795
13321,12.893097189116018,77.63294887329053,5.0,90.26404548203091,0.02,0.01,9.8,0.001,0.001,0.002,1.1545304501011855,0.972829076229946,90.26404548203091
13322,12.893097142312925,77.632958873181,5.0,90.2681629450795,0.02,0.01,9.8,0.001,0.001,0.002,1.1216394607660862,0.9694224294611259,90.2681629450795
13323,12.89309709478591,77.63296887306805,5.0,90.27231076181417,0.02,0.01,9.8,0.001,0.001,0.002,1.088299830601675,0.9658179447447964,90.27231076181417
13324,12.893097046529682,77.63297887295161,5.0,90.27648888614812,0.02,0.01,9.8,0.001,0.001,0.002,1.0545248950153978,0.9620163576775652,90.27648888614812
13325,12.893096997538962,77.6329888728316,5.0,90.28069727165779,0.02,0.01,9.8,0.001,0.001,0.002,1.0203281635313552,0.9580184440803485,90.28069727165779
